Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,sex,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,AssemblyName
ERR1034501,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113299,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94,3422771804,2360100407,
ERR1034502,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113300,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94,2547985808,1729897092,
ERR1034503,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113301,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94,4236221578,2927468971,
ERR1034504,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113302,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94,3891853236,2686401469,
ERR1034505,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113303,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,94,3897780500,2685508146,
ERR1034506,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113304,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library3,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,51,48369675,33595956,
ERR1034507,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113305,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina MiSeq,Library4,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,51,328360695,224860676,
ERR1034508,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113306,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,13539197448,8255406406,
ERR1034509,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113307,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,18037178908,11575195607,
ERR1034510,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113308,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,26089425152,15910757028,
ERR1034511,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113309,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,34164598496,21916099711,
ERR1034512,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113310,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,33771095568,20514691811,
ERR1034513,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113311,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,45281986624,28933859030,
ERR1034514,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113312,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_5,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,32129574400,19557647229,
ERR1034515,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113313,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_5,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,42481273828,27200679170,
ERR1034516,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113314,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_6,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,37265455500,22672840854,
ERR1034517,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113315,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_6,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196,48504651748,31023415443,
ERR1034518,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113316,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,6610069032,4786924566,
ERR1034519,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113317,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1648511900,1208829174,
ERR1034520,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113318,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,20205512012,14489806395,
ERR1034521,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113319,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1917423508,1356021300,
ERR1034522,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113320,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1916429200,1358241192,
ERR1034523,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113321,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1799535192,1273644460,
ERR1034524,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113322,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1866612272,1324821241,
ERR1034525,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113323,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,6667273788,4825561758,
ERR1034526,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113324,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,6183276288,4470404131,
ERR1034527,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113325,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,6627200804,4809555297,
ERR1034528,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113326,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1405372724,1032761131,
ERR1034529,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113327,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1896913284,1395869241,
ERR1034530,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113328,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1600129300,1174845033,
ERR1034531,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113329,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,5311051788,3705541577,
ERR1034532,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113330,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1202072704,853412707,
ERR1034533,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113331,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,15008552804,10193897326,
ERR1034534,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113332,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,14879391156,10119143426,
ERR1034535,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113333,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,15092769692,10260052218,
ERR1034536,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113334,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,14815246628,10083172813,
ERR1034537,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113335,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,5310024944,3699563390,
ERR1034538,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113336,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,5051978008,3516482978,
ERR1034539,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113337,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,5452537720,3810623015,
ERR1034540,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113338,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1026646824,730542408,
ERR1034541,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113339,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1366740144,973336672,
ERR1034542,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113340,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,1160701024,826213793,
ERR1034543,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113341,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196,4325974604,3046165514,
ERR1034544,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2015-11-23,2018-11-16,ERX1113342,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,,,,
ERR1034545,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113343,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Combined,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,90,50723246502,23572847745,assembly
